product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
666,TV,Electronics,3,446.9,5/10/2024 18:23,9,"Chicago, IL",22,55,200,483,4,Sunny,FALSE,Saturday,TRUE,105,284
975,Tablet,Electronics,5,1986.06,4/2/2024 23:48,16,"Chicago, IL",378,111,104,349,8,Rainy,TRUE,Thursday,TRUE,210,134
335,Camera,Appliances,4,464.41,1/11/2024 13:26,16,"New York, NY",337,68,198,235,5,Sunny,FALSE,Tuesday,TRUE,436,312
188,Headphones,Appliances,2,1705.77,9/12/2024 2:29,3,"Los Angeles, CA",404,62,242,439,1,Rainy,FALSE,Thursday,TRUE,111,244
521,Washing Machine,Appliances,4,1367.61,8/12/2024 22:27,10,"Dallas, TX",30,100,148,408,7,Cloudy,TRUE,Tuesday,TRUE,225,357
977,Washing Machine,Electronics,4,793,3/20/2024 10:17,14,"Miami, FL",93,73,168,429,3,Cloudy,TRUE,Monday,TRUE,337,147
634,Fridge,Electronics,2,1896.64,1/30/2024 18:04,20,"Dallas, TX",443,84,298,128,5,Sunny,FALSE,Sunday,TRUE,463,352
600,Fridge,Appliances,4,1043.54,6/17/2024 7:03,11,"Miami, FL",199,107,146,260,3,Stormy,FALSE,Wednesday,TRUE,189,351
982,TV,Electronics,1,1880.08,3/7/2024 6:31,2,"Miami, FL",456,138,206,202,7,Stormy,FALSE,Tuesday,TRUE,324,389
321,Headphones,Appliances,2,1398.11,5/28/2024 8:28,19,"Chicago, IL",3,88,105,362,2,Rainy,TRUE,Monday,TRUE,311,346
705,Smartphone,Electronics,3,1230.24,2/4/2024 17:20,8,"Chicago, IL",151,66,195,445,1,Cloudy,TRUE,Wednesday,FALSE,294,471
584,TV,Electronics,5,1022.59,3/4/2024 12:50,12,"Chicago, IL",214,88,149,473,4,Stormy,TRUE,Sunday,FALSE,211,324
957,Headphones,Electronics,5,1493.13,2/13/2024 15:43,11,"Chicago, IL",302,105,160,392,4,Cloudy,FALSE,Monday,TRUE,396,230
573,Fridge,Electronics,4,217.3,1/4/2024 18:49,12,"Los Angeles, CA",9,121,234,498,3,Cloudy,TRUE,Monday,FALSE,330,205
385,Tablet,Electronics,5,453.35,1/20/2024 21:09,12,"New York, NY",326,84,239,428,5,Sunny,FALSE,Tuesday,FALSE,275,142
114,Headphones,Electronics,2,67.02,2/2/2024 20:03,15,"Miami, FL",53,111,140,106,9,Cloudy,FALSE,Tuesday,TRUE,414,250
847,Smartphone,Electronics,2,704.36,7/9/2024 4:14,2,"Chicago, IL",226,81,261,275,8,Cloudy,FALSE,Saturday,FALSE,398,331
538,TV,Electronics,3,1370.5,6/11/2024 17:22,5,"Chicago, IL",134,68,179,473,8,Sunny,FALSE,Monday,FALSE,375,322
853,Washing Machine,Electronics,2,1232.85,3/17/2024 17:56,2,"Dallas, TX",313,96,255,414,4,Stormy,FALSE,Saturday,FALSE,256,428
993,Fridge,Electronics,5,607.78,3/27/2024 7:30,2,"New York, NY",337,91,280,288,7,Stormy,FALSE,Tuesday,FALSE,225,416
352,Washing Machine,Appliances,1,897.99,7/4/2024 16:58,14,"New York, NY",171,57,250,103,6,Cloudy,FALSE,Saturday,TRUE,192,171
353,Fridge,Electronics,1,1836.16,9/12/2024 7:09,4,"Chicago, IL",102,148,211,414,2,Rainy,TRUE,Tuesday,FALSE,451,193
435,Headphones,Electronics,3,309.51,6/19/2024 15:58,16,"Los Angeles, CA",261,104,250,490,9,Cloudy,FALSE,Tuesday,TRUE,429,372
544,Camera,Appliances,5,1146.47,7/8/2024 12:06,9,"Dallas, TX",424,92,202,473,9,Sunny,FALSE,Thursday,TRUE,131,273
693,Tablet,Electronics,3,772.42,8/25/2024 0:38,3,"Los Angeles, CA",324,67,196,238,5,Rainy,TRUE,Thursday,TRUE,312,161
327,Fridge,Electronics,4,867.65,7/9/2024 21:32,7,"New York, NY",319,123,285,182,10,Sunny,TRUE,Sunday,TRUE,383,475
705,Fridge,Electronics,1,1158.11,4/1/2024 10:09,14,"New York, NY",54,134,112,368,2,Stormy,FALSE,Thursday,TRUE,395,132
252,TV,Electronics,3,1676.19,2/13/2024 8:19,10,"Dallas, TX",465,127,239,428,10,Sunny,FALSE,Monday,FALSE,247,191
687,Camera,Electronics,3,271.76,8/1/2024 13:33,9,"Dallas, TX",421,53,280,135,9,Rainy,FALSE,Sunday,TRUE,330,180
105,Camera,Appliances,4,416.2,3/3/2024 3:28,12,"New York, NY",368,92,300,323,7,Sunny,TRUE,Wednesday,TRUE,404,397
527,Tablet,Electronics,2,560.02,5/16/2024 23:16,19,"Los Angeles, CA",194,141,285,378,7,Stormy,TRUE,Friday,TRUE,120,125
145,Washing Machine,Appliances,1,770.7,8/26/2024 9:08,9,"New York, NY",456,78,275,218,2,Rainy,TRUE,Friday,FALSE,371,109
141,Smartphone,Electronics,3,1740.97,6/1/2024 0:02,16,"New York, NY",420,99,129,303,4,Cloudy,TRUE,Saturday,TRUE,450,296
581,Laptop,Appliances,4,1820.79,8/29/2024 2:19,13,"Miami, FL",68,106,231,178,3,Rainy,FALSE,Saturday,TRUE,249,294
851,Headphones,Electronics,4,1864.53,2/12/2024 12:28,4,"Chicago, IL",461,129,219,269,10,Rainy,FALSE,Friday,FALSE,105,404
887,Fridge,Electronics,2,779.69,5/9/2024 2:20,6,"Dallas, TX",159,131,293,328,5,Rainy,FALSE,Friday,TRUE,261,394
616,Headphones,Electronics,5,1658.5,8/18/2024 21:36,4,"Los Angeles, CA",142,65,181,351,1,Cloudy,TRUE,Sunday,TRUE,374,244
134,Camera,Appliances,4,1939.79,4/26/2024 14:27,18,"Chicago, IL",37,66,232,191,7,Stormy,TRUE,Tuesday,TRUE,432,333
535,Fridge,Appliances,5,1755.51,6/27/2024 18:37,19,"Dallas, TX",493,53,242,143,4,Rainy,FALSE,Sunday,TRUE,346,260
643,Laptop,Appliances,2,201.02,1/17/2024 21:13,8,"Los Angeles, CA",12,107,109,113,6,Cloudy,FALSE,Sunday,FALSE,336,408
503,Tablet,Appliances,3,1802.9,8/15/2024 14:30,20,"Los Angeles, CA",213,70,173,458,8,Sunny,TRUE,Wednesday,TRUE,206,215
590,Smartphone,Appliances,3,618.96,6/29/2024 21:11,3,"Dallas, TX",199,145,127,356,3,Cloudy,FALSE,Saturday,TRUE,333,466
929,Camera,Appliances,1,263.96,1/28/2024 13:02,5,"Chicago, IL",320,143,174,351,5,Rainy,TRUE,Tuesday,FALSE,259,478
917,Fridge,Electronics,1,722.71,1/24/2024 9:16,16,"Los Angeles, CA",251,54,263,194,8,Sunny,TRUE,Friday,FALSE,441,503
813,Smartphone,Electronics,4,1804.28,2/12/2024 17:21,1,"Los Angeles, CA",279,129,105,339,7,Rainy,TRUE,Saturday,TRUE,424,321
941,Camera,Electronics,3,1445.02,3/8/2024 3:11,14,"New York, NY",278,94,149,246,4,Stormy,FALSE,Thursday,FALSE,270,331
200,TV,Appliances,2,1794.42,3/28/2024 6:29,11,"Chicago, IL",147,111,207,162,10,Stormy,TRUE,Wednesday,TRUE,500,422
563,Tablet,Appliances,4,1302.45,7/8/2024 22:16,1,"Miami, FL",163,120,157,125,9,Cloudy,FALSE,Sunday,FALSE,418,331
607,TV,Electronics,5,1104.74,7/4/2024 21:04,15,"Miami, FL",240,134,178,290,6,Sunny,TRUE,Thursday,FALSE,159,267
346,Camera,Electronics,1,145.14,7/8/2024 8:08,13,"Dallas, TX",447,127,234,398,8,Stormy,TRUE,Monday,TRUE,189,323
185,Camera,Appliances,2,1905.73,2/12/2024 11:01,4,"Miami, FL",476,52,213,140,3,Sunny,TRUE,Wednesday,FALSE,116,187
671,Smartphone,Appliances,5,1480.81,7/5/2024 8:28,5,"Dallas, TX",113,79,166,279,7,Cloudy,FALSE,Saturday,FALSE,437,119
871,Camera,Appliances,2,1175.3,6/25/2024 16:38,6,"Chicago, IL",434,90,185,479,9,Cloudy,FALSE,Friday,FALSE,175,275
112,Tablet,Appliances,4,1526.8,3/6/2024 1:29,5,"Chicago, IL",423,139,126,335,6,Cloudy,FALSE,Friday,TRUE,145,386
809,Laptop,Electronics,4,1483.83,1/17/2024 18:49,18,"Dallas, TX",75,139,135,393,1,Sunny,TRUE,Wednesday,TRUE,101,288
849,Camera,Appliances,2,607.39,4/21/2024 11:01,8,"Miami, FL",465,91,290,360,1,Stormy,TRUE,Sunday,FALSE,398,484
516,Laptop,Electronics,4,1294.21,3/28/2024 8:24,1,"Miami, FL",38,51,199,482,8,Sunny,FALSE,Sunday,TRUE,161,162
323,Camera,Appliances,1,169.44,4/30/2024 12:49,12,"Los Angeles, CA",220,118,130,483,3,Rainy,TRUE,Saturday,TRUE,242,128
235,TV,Appliances,2,169.8,6/11/2024 19:23,13,"Dallas, TX",178,62,244,143,9,Cloudy,TRUE,Monday,TRUE,408,443
467,Washing Machine,Electronics,5,521.88,6/8/2024 15:24,10,"Dallas, TX",28,122,161,291,5,Cloudy,FALSE,Wednesday,FALSE,136,475
402,Camera,Electronics,5,729.71,7/15/2024 11:42,10,"Miami, FL",447,127,215,273,4,Stormy,FALSE,Saturday,TRUE,307,95
344,TV,Electronics,4,800.68,3/31/2024 22:28,14,"New York, NY",90,146,256,272,9,Cloudy,TRUE,Wednesday,TRUE,465,219
763,Tablet,Appliances,4,1042.49,5/26/2024 3:23,18,"Miami, FL",466,103,114,146,6,Cloudy,FALSE,Thursday,TRUE,430,336
192,Fridge,Appliances,4,197.9,8/22/2024 3:16,12,"Dallas, TX",349,119,142,382,9,Stormy,FALSE,Sunday,TRUE,496,335
116,Headphones,Electronics,1,466.47,7/28/2024 7:12,8,"Miami, FL",140,145,140,259,1,Sunny,TRUE,Saturday,FALSE,376,143
591,TV,Appliances,3,693.84,5/6/2024 7:35,1,"Miami, FL",78,83,267,403,1,Stormy,FALSE,Friday,FALSE,494,309
785,TV,Electronics,2,1068.76,6/8/2024 13:50,9,"Dallas, TX",459,85,290,282,10,Rainy,TRUE,Monday,FALSE,355,435
412,Tablet,Appliances,3,1326.33,3/28/2024 6:38,12,"Chicago, IL",108,91,255,467,10,Cloudy,FALSE,Tuesday,TRUE,264,339
265,Headphones,Electronics,2,585.16,5/22/2024 6:57,12,"Dallas, TX",396,105,153,288,10,Cloudy,TRUE,Saturday,TRUE,420,175
820,Tablet,Appliances,5,1309.17,6/1/2024 11:35,11,"Dallas, TX",268,91,105,185,9,Rainy,TRUE,Thursday,FALSE,482,299
570,Fridge,Appliances,1,980.76,1/1/2024 9:04,11,"Chicago, IL",292,140,253,418,7,Rainy,TRUE,Friday,TRUE,326,460
978,Fridge,Electronics,4,943.26,5/16/2024 7:17,19,"Miami, FL",99,107,265,317,7,Rainy,TRUE,Friday,TRUE,235,207
684,Camera,Appliances,3,736.91,7/28/2024 16:51,11,"Chicago, IL",177,145,276,231,10,Sunny,FALSE,Thursday,TRUE,475,213
865,Camera,Electronics,3,147.38,2/27/2024 21:47,2,"Miami, FL",136,139,174,226,3,Cloudy,TRUE,Tuesday,FALSE,467,160
697,TV,Appliances,1,132.02,3/26/2024 2:45,5,"New York, NY",380,142,175,420,5,Cloudy,FALSE,Monday,TRUE,399,486
124,TV,Electronics,4,1296.37,4/16/2024 9:06,14,"Chicago, IL",130,118,155,262,6,Sunny,FALSE,Monday,FALSE,185,243
565,Laptop,Appliances,1,251.06,9/15/2024 1:47,7,"New York, NY",433,149,117,171,1,Cloudy,TRUE,Wednesday,TRUE,176,367
574,Washing Machine,Appliances,1,836.47,2/23/2024 19:56,11,"Los Angeles, CA",427,60,275,170,6,Sunny,TRUE,Wednesday,TRUE,167,172
890,Washing Machine,Appliances,1,1866.22,8/9/2024 19:48,14,"Dallas, TX",7,143,141,149,2,Rainy,FALSE,Sunday,FALSE,121,338
241,Laptop,Electronics,5,793.79,9/12/2024 17:38,1,"Dallas, TX",235,107,121,347,5,Rainy,TRUE,Saturday,TRUE,103,156
995,Headphones,Appliances,4,922.39,1/26/2024 21:47,16,"Los Angeles, CA",39,83,150,201,10,Stormy,FALSE,Saturday,TRUE,428,151
820,Fridge,Electronics,3,999.76,6/11/2024 2:07,16,"Chicago, IL",409,87,170,165,1,Stormy,TRUE,Saturday,TRUE,379,107
515,Tablet,Appliances,2,1640.5,3/28/2024 17:19,16,"Dallas, TX",34,73,282,382,5,Rainy,TRUE,Tuesday,TRUE,234,260
289,Tablet,Appliances,3,1120.38,8/26/2024 20:28,18,"New York, NY",328,54,182,256,9,Stormy,FALSE,Saturday,TRUE,232,357
908,Washing Machine,Appliances,5,120.38,2/2/2024 22:26,20,"Miami, FL",473,90,184,172,8,Stormy,FALSE,Tuesday,TRUE,149,291
992,Smartphone,Appliances,3,1926.03,2/7/2024 23:57,10,"Miami, FL",7,83,212,235,4,Sunny,FALSE,Thursday,TRUE,295,366
479,Camera,Electronics,4,1235.99,8/6/2024 17:01,7,"Miami, FL",351,57,255,497,6,Sunny,TRUE,Monday,FALSE,387,189
741,Fridge,Appliances,3,351.8,4/19/2024 0:34,8,"Los Angeles, CA",237,131,256,368,10,Stormy,TRUE,Sunday,FALSE,455,115
575,TV,Electronics,1,952.05,1/8/2024 3:03,5,"Miami, FL",387,96,252,345,8,Sunny,FALSE,Tuesday,TRUE,318,346
820,Laptop,Appliances,3,1828.2,8/17/2024 22:53,16,"Dallas, TX",87,60,107,429,6,Stormy,FALSE,Friday,FALSE,238,155
748,Headphones,Electronics,1,250.28,1/15/2024 1:15,14,"New York, NY",315,97,110,443,5,Sunny,FALSE,Monday,TRUE,291,292
101,Laptop,Electronics,1,1800.04,5/9/2024 12:29,7,"New York, NY",264,138,221,187,4,Cloudy,TRUE,Saturday,FALSE,337,452
981,Laptop,Electronics,2,1077.87,9/12/2024 5:46,19,"Chicago, IL",191,135,147,390,5,Sunny,FALSE,Thursday,TRUE,233,108
742,Washing Machine,Appliances,5,1139.57,1/26/2024 5:32,20,"Miami, FL",12,91,187,373,6,Rainy,TRUE,Sunday,FALSE,435,140
172,Headphones,Appliances,5,1421.4,3/7/2024 17:31,2,"Miami, FL",86,103,202,130,4,Rainy,TRUE,Tuesday,FALSE,295,266
494,Smartphone,Electronics,1,993.28,6/1/2024 0:59,9,"Dallas, TX",124,111,199,439,7,Rainy,FALSE,Friday,FALSE,315,269
807,Fridge,Electronics,2,250.52,7/22/2024 20:13,14,"New York, NY",338,85,300,182,5,Stormy,FALSE,Thursday,TRUE,342,274
440,Laptop,Electronics,4,232.15,8/5/2024 5:13,2,"Dallas, TX",337,51,293,111,10,Rainy,FALSE,Sunday,FALSE,182,107
643,Laptop,Appliances,2,763.34,5/2/2024 11:52,1,"Los Angeles, CA",13,122,242,179,10,Sunny,FALSE,Thursday,FALSE,391,135
133,Camera,Appliances,1,1859.29,5/29/2024 20:45,17,"Dallas, TX",177,150,224,416,7,Rainy,FALSE,Wednesday,TRUE,133,275
403,Laptop,Appliances,3,877.37,9/6/2024 10:24,6,"Los Angeles, CA",327,72,133,138,2,Cloudy,FALSE,Tuesday,FALSE,484,447
536,Tablet,Electronics,2,1607.72,8/16/2024 5:44,8,"Chicago, IL",476,56,163,429,1,Sunny,TRUE,Saturday,FALSE,264,504
870,Washing Machine,Appliances,4,1956.64,3/18/2024 18:02,13,"New York, NY",383,64,114,334,8,Stormy,TRUE,Friday,FALSE,285,255
376,Tablet,Appliances,4,270,7/9/2024 1:29,19,"Los Angeles, CA",15,143,197,188,8,Stormy,FALSE,Wednesday,TRUE,243,480
814,Fridge,Appliances,2,1159.06,7/18/2024 17:19,13,"New York, NY",430,100,264,296,10,Stormy,TRUE,Friday,TRUE,361,198
727,Headphones,Electronics,4,966.54,1/13/2024 3:32,5,"Chicago, IL",217,132,153,260,10,Rainy,FALSE,Sunday,TRUE,344,351
655,Headphones,Electronics,2,1671.63,5/28/2024 10:53,14,"New York, NY",222,113,207,496,8,Stormy,FALSE,Monday,TRUE,168,250
689,Camera,Electronics,5,905.15,8/13/2024 2:24,19,"Chicago, IL",227,90,189,154,8,Stormy,TRUE,Thursday,TRUE,470,196
913,Camera,Electronics,1,1179.33,5/13/2024 14:01,1,"Chicago, IL",48,126,214,434,3,Sunny,TRUE,Monday,TRUE,371,146
312,Fridge,Appliances,3,1439.97,7/19/2024 17:04,6,"Los Angeles, CA",129,144,234,431,3,Rainy,TRUE,Thursday,FALSE,411,411
906,Tablet,Appliances,3,443.83,3/27/2024 1:40,6,"New York, NY",276,126,150,224,3,Sunny,TRUE,Tuesday,FALSE,190,405
801,Camera,Electronics,3,438.45,7/17/2024 21:22,5,"Miami, FL",173,136,213,468,3,Cloudy,FALSE,Wednesday,FALSE,250,188
182,Washing Machine,Electronics,4,856.96,2/2/2024 3:25,2,"Miami, FL",119,81,278,234,7,Sunny,FALSE,Wednesday,TRUE,441,245
735,Laptop,Appliances,1,979.16,3/25/2024 8:26,19,"Los Angeles, CA",476,54,118,174,5,Cloudy,TRUE,Thursday,TRUE,319,351
443,Fridge,Electronics,5,131.28,9/14/2024 4:26,15,"Miami, FL",113,53,265,116,7,Cloudy,FALSE,Friday,FALSE,347,283
853,Headphones,Electronics,5,675.65,1/31/2024 4:32,12,"Los Angeles, CA",336,59,274,259,2,Rainy,FALSE,Friday,TRUE,215,426
156,Washing Machine,Electronics,2,104.76,2/12/2024 21:35,11,"Miami, FL",101,78,194,420,6,Cloudy,FALSE,Saturday,FALSE,471,247
627,Washing Machine,Appliances,5,1940.81,5/26/2024 16:24,1,"Miami, FL",397,82,127,271,4,Sunny,TRUE,Sunday,TRUE,330,457
790,Tablet,Appliances,3,1095.8,5/13/2024 8:15,13,"Miami, FL",62,130,113,351,4,Sunny,TRUE,Wednesday,TRUE,280,341
472,Camera,Appliances,2,781.1,6/8/2024 14:19,4,"Chicago, IL",255,60,172,364,1,Rainy,TRUE,Thursday,TRUE,483,431
152,Tablet,Electronics,1,548.39,1/11/2024 12:54,15,"Dallas, TX",391,88,125,485,1,Rainy,FALSE,Sunday,FALSE,488,283
213,Laptop,Appliances,5,1305.07,1/9/2024 17:43,20,"Los Angeles, CA",41,54,160,156,3,Stormy,FALSE,Saturday,TRUE,308,461
492,TV,Electronics,4,180.6,5/29/2024 9:45,2,"Chicago, IL",130,94,202,225,8,Rainy,FALSE,Tuesday,FALSE,333,406
474,Laptop,Electronics,5,728.17,8/24/2024 6:03,14,"Chicago, IL",233,144,224,154,1,Sunny,FALSE,Friday,FALSE,405,297
576,Laptop,Electronics,1,687.94,7/2/2024 23:33,15,"Miami, FL",294,130,216,248,3,Cloudy,FALSE,Wednesday,FALSE,486,440
733,Smartphone,Appliances,4,1425.9,6/18/2024 14:39,1,"Chicago, IL",389,118,223,285,8,Cloudy,FALSE,Friday,TRUE,387,214
141,Tablet,Appliances,4,1113.59,7/9/2024 13:24,3,"Chicago, IL",162,56,197,490,6,Rainy,FALSE,Thursday,FALSE,239,230
474,Camera,Appliances,4,531.48,9/4/2024 1:44,11,"Dallas, TX",182,99,224,294,1,Sunny,TRUE,Sunday,TRUE,353,450
475,Fridge,Appliances,3,1906.12,2/9/2024 1:24,4,"New York, NY",130,130,255,170,8,Rainy,FALSE,Friday,TRUE,456,152
279,TV,Electronics,5,1975.41,5/4/2024 21:03,6,"Dallas, TX",376,111,192,469,7,Cloudy,TRUE,Tuesday,FALSE,269,316
763,Smartphone,Appliances,1,1178.08,2/25/2024 22:38,2,"Miami, FL",414,52,248,290,10,Stormy,FALSE,Monday,FALSE,112,184
672,Tablet,Appliances,5,1206.87,3/9/2024 22:59,2,"New York, NY",33,123,268,216,8,Sunny,FALSE,Tuesday,FALSE,356,144
821,TV,Electronics,2,1534.11,5/15/2024 6:58,7,"Los Angeles, CA",87,59,277,131,7,Stormy,TRUE,Tuesday,TRUE,364,398
168,Camera,Appliances,2,368.03,8/20/2024 1:17,19,"Miami, FL",288,82,264,211,10,Cloudy,FALSE,Sunday,FALSE,168,127
674,Laptop,Appliances,5,360.48,4/12/2024 21:20,7,"Los Angeles, CA",470,150,151,130,4,Stormy,TRUE,Monday,FALSE,236,261
826,Laptop,Electronics,5,830.35,8/9/2024 7:54,9,"New York, NY",409,150,290,170,9,Sunny,FALSE,Saturday,TRUE,293,483
892,Headphones,Electronics,3,326.95,2/14/2024 7:40,10,"Miami, FL",443,84,132,243,1,Rainy,TRUE,Saturday,FALSE,195,363
309,Laptop,Appliances,5,962.84,4/22/2024 3:33,20,"Los Angeles, CA",282,105,284,133,6,Cloudy,FALSE,Friday,TRUE,156,316
241,Tablet,Electronics,5,1564.71,6/6/2024 10:44,2,"Miami, FL",355,95,133,212,2,Cloudy,FALSE,Wednesday,TRUE,322,448
442,Laptop,Appliances,4,989.86,8/16/2024 16:12,15,"Los Angeles, CA",84,89,169,108,5,Cloudy,TRUE,Wednesday,FALSE,270,400
344,Headphones,Appliances,3,1141.14,6/10/2024 22:18,14,"Los Angeles, CA",149,116,253,107,6,Rainy,FALSE,Wednesday,FALSE,422,182
652,Tablet,Appliances,3,179.74,3/6/2024 13:00,20,"Los Angeles, CA",385,82,198,159,4,Sunny,FALSE,Thursday,TRUE,341,495
216,Headphones,Electronics,3,693.99,5/24/2024 15:04,16,"Dallas, TX",388,50,222,157,9,Sunny,TRUE,Wednesday,FALSE,116,92
764,Camera,Appliances,1,1638.05,5/5/2024 19:08,6,"Dallas, TX",296,56,155,207,7,Cloudy,TRUE,Sunday,FALSE,126,97
589,Fridge,Appliances,2,1861.61,3/21/2024 9:22,4,"Los Angeles, CA",91,51,219,133,10,Sunny,TRUE,Saturday,TRUE,423,373
855,Headphones,Electronics,3,884.13,8/29/2024 5:44,13,"Miami, FL",80,55,120,244,1,Cloudy,TRUE,Tuesday,TRUE,374,510
870,Smartphone,Appliances,5,995.51,8/15/2024 12:56,6,"Los Angeles, CA",2,87,250,317,2,Cloudy,TRUE,Friday,FALSE,206,312
694,Smartphone,Electronics,4,1744.56,8/26/2024 2:35,3,"Los Angeles, CA",420,54,207,254,7,Sunny,TRUE,Tuesday,FALSE,149,346
992,Washing Machine,Electronics,2,58.39,4/28/2024 23:52,18,"New York, NY",400,52,220,257,9,Cloudy,FALSE,Monday,TRUE,132,320
819,Tablet,Electronics,4,1756.2,5/28/2024 10:20,7,"Dallas, TX",92,87,180,194,2,Sunny,TRUE,Sunday,FALSE,380,173
314,Smartphone,Electronics,1,444.67,3/4/2024 14:19,8,"Dallas, TX",259,141,184,142,3,Sunny,FALSE,Monday,FALSE,481,292
871,Camera,Electronics,4,345.67,7/19/2024 23:15,8,"New York, NY",490,102,299,244,1,Cloudy,FALSE,Wednesday,TRUE,217,218
862,Smartphone,Appliances,3,1055.1,9/4/2024 21:47,19,"Los Angeles, CA",343,82,215,227,8,Sunny,FALSE,Tuesday,FALSE,193,153
879,Fridge,Electronics,2,448.79,6/21/2024 22:15,3,"Miami, FL",461,95,249,338,6,Stormy,TRUE,Friday,TRUE,342,397
330,Washing Machine,Electronics,1,1806.85,8/18/2024 13:39,20,"New York, NY",281,82,130,428,1,Cloudy,FALSE,Monday,TRUE,187,473
428,Tablet,Appliances,4,950.95,9/6/2024 22:01,6,"Los Angeles, CA",36,129,133,344,1,Sunny,TRUE,Wednesday,TRUE,195,223
461,TV,Appliances,5,984.03,2/13/2024 16:12,19,"Los Angeles, CA",182,109,107,357,1,Cloudy,FALSE,Monday,FALSE,223,151
373,Washing Machine,Electronics,5,799.28,1/4/2024 11:09,13,"New York, NY",402,99,254,447,7,Rainy,TRUE,Saturday,TRUE,135,386
615,Washing Machine,Electronics,1,1205.43,2/9/2024 23:53,20,"Miami, FL",334,117,178,446,10,Rainy,FALSE,Tuesday,TRUE,462,325
796,Headphones,Appliances,1,1631.68,4/2/2024 2:03,5,"Chicago, IL",92,77,185,114,10,Cloudy,FALSE,Tuesday,TRUE,341,453
533,Camera,Electronics,4,482.86,1/15/2024 15:13,4,"Dallas, TX",24,87,167,290,2,Cloudy,FALSE,Monday,TRUE,271,247
383,Washing Machine,Electronics,3,667.48,4/1/2024 0:40,1,"Los Angeles, CA",260,143,271,271,6,Sunny,FALSE,Monday,FALSE,275,200
155,TV,Electronics,1,1294.04,7/27/2024 19:04,11,"New York, NY",300,118,106,439,6,Sunny,FALSE,Monday,TRUE,489,313
164,Tablet,Electronics,2,1631.46,8/21/2024 9:22,8,"New York, NY",440,106,141,415,9,Stormy,FALSE,Thursday,FALSE,429,426
481,Headphones,Appliances,3,1434.73,4/16/2024 2:31,1,"New York, NY",348,94,237,170,6,Rainy,TRUE,Thursday,TRUE,460,179
453,Headphones,Electronics,2,370.98,5/17/2024 13:51,16,"Miami, FL",181,71,280,478,10,Stormy,FALSE,Wednesday,TRUE,157,321
563,Tablet,Electronics,5,295.27,2/2/2024 17:53,3,"Chicago, IL",71,96,259,168,4,Rainy,FALSE,Sunday,FALSE,215,491
597,Camera,Appliances,5,1059.82,5/21/2024 1:57,6,"Chicago, IL",56,102,276,344,10,Sunny,TRUE,Monday,FALSE,244,132
613,TV,Electronics,5,1889.61,2/17/2024 21:21,6,"Los Angeles, CA",432,52,171,342,3,Rainy,FALSE,Friday,TRUE,383,474
639,TV,Appliances,1,881.61,2/23/2024 23:03,14,"Los Angeles, CA",225,86,176,112,3,Rainy,FALSE,Friday,FALSE,187,167
949,Tablet,Electronics,5,1938.15,2/19/2024 12:29,2,"New York, NY",446,120,152,438,5,Cloudy,TRUE,Friday,FALSE,353,126
225,Tablet,Appliances,4,58.62,6/6/2024 5:03,2,"Dallas, TX",200,124,243,164,5,Stormy,TRUE,Sunday,FALSE,305,211
581,Washing Machine,Appliances,2,1111.52,5/5/2024 4:04,18,"Chicago, IL",280,127,288,318,6,Cloudy,FALSE,Friday,FALSE,494,332
826,Laptop,Electronics,5,1645.46,9/13/2024 11:05,5,"Dallas, TX",1,68,235,127,6,Stormy,TRUE,Friday,TRUE,462,142
644,TV,Electronics,4,1885.68,8/4/2024 20:37,5,"Chicago, IL",61,86,135,479,7,Cloudy,TRUE,Saturday,TRUE,326,242
794,Laptop,Appliances,4,64.93,8/3/2024 11:06,17,"Los Angeles, CA",497,100,196,256,6,Cloudy,FALSE,Monday,FALSE,438,281
945,TV,Electronics,3,1836.39,8/24/2024 5:04,8,"Miami, FL",417,104,250,388,3,Cloudy,TRUE,Friday,TRUE,322,396
645,Washing Machine,Electronics,5,1851.52,7/4/2024 20:13,15,"New York, NY",80,67,214,338,4,Sunny,FALSE,Friday,TRUE,500,457
399,Fridge,Electronics,2,293.87,9/5/2024 2:05,15,"Los Angeles, CA",213,90,203,304,3,Stormy,FALSE,Thursday,FALSE,394,135
562,TV,Appliances,2,1458.02,2/27/2024 3:56,9,"New York, NY",310,106,246,418,3,Rainy,TRUE,Saturday,TRUE,427,403
735,Washing Machine,Electronics,2,65.55,2/11/2024 19:08,6,"Los Angeles, CA",220,104,171,433,2,Cloudy,FALSE,Monday,FALSE,399,192
476,Tablet,Electronics,4,940.53,7/28/2024 13:54,15,"New York, NY",85,57,130,342,5,Cloudy,TRUE,Tuesday,TRUE,252,162
919,Camera,Appliances,3,1665.87,4/3/2024 0:57,2,"Chicago, IL",171,60,160,413,9,Stormy,TRUE,Friday,FALSE,146,184
789,TV,Appliances,4,1133.36,8/19/2024 8:23,11,"Dallas, TX",494,74,272,398,10,Sunny,TRUE,Sunday,FALSE,493,324
809,Camera,Electronics,4,1444.3,6/27/2024 22:09,10,"Chicago, IL",23,117,199,476,5,Rainy,FALSE,Saturday,TRUE,344,386
928,Headphones,Electronics,1,375.49,7/9/2024 2:32,20,"Dallas, TX",435,55,199,365,5,Rainy,FALSE,Tuesday,FALSE,104,347
